text,date,label,label_name,id
"Reposted from {{USERNAME}} Happy Mothers day! 《Grandma, mother, daughter, sister, aunty》❤  #mother  #mothersday #mothersday2020 {{URL}} ",2020-03-22,3,daily_life,1241756443688292355
Streaming some Overwatch w/ {{USERNAME}} then later some Osu and Animal Crossing :D {{URL}} Hope to see ya there!!! <3   #overwatch #osu #animalcrossing #keystohearts #SupportSmallStreamers,2020-03-22,4,sports_&_gaming,1241786309926105091
I am Streaming @ 3pm EST  having fun with some Animal Crossing New Horizons. Come hang out and have some fun {{USERNAME}} {{URL}} #AnimalCrossingSwitch #AnimalCrossingNewHorizon #Animalcrossing #SupportSmallStreamers #SmallStreamersConnect #SmallStreamerCommunity,2020-03-22,4,sports_&_gaming,1241786421083586561
. {@NI Executive@} {{USERNAME}} {{USERNAME}} {@Michelle O Neill@} {{USERNAME}} {@DUP@} {@Sinn Fin@} We need all resources available to be directed at testing. Everything else is a waste of time and effort at this stage. #Covid_19,2020-03-22,5,science_&_technology,1241845727556521987
"HAPPY MOTHERS DAY to all the wonderful stay at home Mums, working Mums, retired Mums & special Aunty’s in our lives.  {{USERNAME}} #spjcreative #workingmum #freelancedesigner #graphicdesigner #remoteworking… {{URL}} ",2020-03-22,3,daily_life,1241846903580635137
Enjoyed having our first #virtual {{USERNAME}} meeting with {{USERNAME}} - it was good to connect with our members even if just by video. Great presentation from {{USERNAME}} - Keep up the great work!,2020-03-25,1,business_&_entrepreneurs,1242872385017131008
I hope #BTS s #ON ft. {{USERNAME}} is coming up next! {@Most Requested Live@} #MostRequestedLive  {@BTS_twt@} #WeONWithBTS {{URL}} KineticFilm music video,2020-03-29,2,pop_culture,1244080392342130689
"Idk why I was just sitting here & thinking about momma swift, please stay healthy and safe during this time  #PrayersForMommaSwift {@Taylor Swift@} {@Taylor Nation@} ",2020-03-29,2,pop_culture,1244080923873816577
The TV reviews Daily is out! {{URL}} Stories via {{USERNAME}} #brooklynninenine,2020-03-29,2,pop_culture,1244081317601579009
"Ok look, now that I’ve finished tiger king, there is one thing I need to get me through the next 2-3 weeks: {@dax shepard@} and Danny McBride submitting weekly videos sucking it over the role of joe exotic in the end it’s le biopic we can expect in 2023 #TigerKing",2020-03-29,2,pop_culture,1244139919393488898
Everybody is doing their bit... {@DJ EZ@} is playing a live 24 hr set right now If you like proper music  check it out on {{URL}} An absolute legend trying to brighten up the lockdown  #Covid_19 #StayHomeWithDJEZ,2020-03-29,2,pop_culture,1244169557436137472
EDWARD BARBER sings  Please Stay  {{URL}} via {@YouTube@} #MAYWARDMYXEmojiCharades {@Edward Barber@} {@Maymay@},2020-03-29,2,pop_culture,1244201252256223232
"So {@Netflix@} , I caved to the pressure and started Tiger King. I can literally feel brain cells dying with each episode I watch #TigerKing #why #StayAtHomeAndStaySafe #crazy",2020-03-29,2,pop_culture,1244262695563640833
BROADCASTING FROM HOME #Weekend #Blues #Sunday      DJ Cheys ~ Chained To The Blues {{URL}} Coming Up Next! #TheBChristopherBand It s Alright {@Albert Cummings@} Queen Of Mean #LongJohnHunter I Raise My Hand {{USERNAME}} Truth,2020-03-29,2,pop_culture,1244291696919281665
"Okay, but could you all please help me convince {@Netflix@} to put {@Spice Girls@} “Spice World” on there?! It’s what we need!! #NetflixSpiceUpOurLives",2020-03-29,2,pop_culture,1244292026926911488
I’m felling ❤️❤️. I had 16 students show up to our first Zoom meeting today!  It was so good to see them and hear them and talk to them {{USERNAME}} {{USERNAME}} #room24,2020-04-01,3,daily_life,1245469952011718657
so i finished watching #JaneTheVirgin the other day and hands down it will be in my top five/top ten of best television shows of all time.  {@JaneTheVirginWriters@},2020-04-05,2,pop_culture,1246614887599570946
The camera work and storytelling for the #Wrestlemania36 Boneyard match is legit perfect. If wrestling was a movie this is perfectly done. {@AJ Styles@} is the white girl in the woods in the old horror movies!,2020-04-05,2,pop_culture,1246615732093440000
"Zoom meetings aren’t end-to-end encrypted, despite misleading marketing {{URL}} by {@Micah@} , {@yell growler@} #Zoom",2020-04-05,5,science_&_technology,1246617737968975873
"Yo, Star Wars peeps, go check out my man {{USERNAME}} whip up on some droids in Battlefront II! #StarWars #battlefront2 #StarWarsBattlefrontII {{URL}} ",2020-04-05,2,pop_culture,1246643089298591745
Community member Marie Barnhart shared her sweet Star Wars Lego collection shelf!  See & share more things like this inside the group at {{URL}} {{USERNAME}} #lego #legostarwars… {{URL}},2020-04-05,2,pop_culture,1246645014563872769
Digital Mirage: Online Music Festival (Presented by {{USERNAME}} / {@Brownies Lemonade@} )  #ElectronicMusic #PLUR #MusicIsLife #EDM #Live #StayHome #QuedateEnCasa {{URL}},2020-04-05,2,pop_culture,1246673905365983232
#nowplaying Heavy (Hook Only) by Juice WRLD via the {@Audiomack@} app {{URL}},2020-04-05,2,pop_culture,1246674244207022080
Check out what I just added to my closet on Poshmark: Star Wars Graphic V Neck T shirt XL. {{URL}} via {@Poshmark@} #shopmycloset,2020-04-05,2,pop_culture,1246699764982239232
"#BestOfTwitter #NowPlaying DJ KHALED by Dj khaled, Rick Ross, Future, Cardi B, Nicki Minaj, Drake, Chris Brown feat: djkhaled,chris brown,liltjay,cardi b,pop smoke,rick ross,jay z,roddy ricch,travisscott,migos,lil bab via the {@Audiomack@} app {{URL}} {{USERNAME}} ",2020-04-05,2,pop_culture,1246702464545546240
"Gashi Feat. Dj Snake, Afro B & Chris Brown - Safety 2020    #Gashi#DjSnake#AfroB#ChrisBrown #DaHubRadio #NowPlaying : {{USERNAME}} If Ur # d Above So We Can {{USERNAME}} You In Future ...Update Tune Tags {{URL}} ",2020-04-05,2,pop_culture,1246706543850139649
#En ce moment Radio {{USERNAME}} Post To Be Omarion Ft. Chris Brown & Jhene Aiko {{URL}},2020-04-05,2,pop_culture,1246791453558398976
Dear {@NASA@} what is taking so much time to release the picture? #9बजे9मिनट,2020-04-05,5,science_&_technology,1246827966245400576
Cheat Sheet breaks down  Star Wars: Rise of Skywalker  Easter eggs you might ve missed {{URL}} via {@Entertainment Weekly@} #StarWars,2020-04-05,2,pop_culture,1246829666448445440
Enter to win {@Star Wars@} Star Wars: The Rise of Skywalker Blu-ray at Heck Of A Bunch {{USERNAME}} US #giveaway {{URL}},2020-04-05,2,pop_culture,1246855645577523208
Check out Best Of CHRIS BROWN DVD VIDEO Compilation Mix DVD #DVD {{URL}} via {{USERNAME}},2020-04-05,2,pop_culture,1246858013631303684
Ahh can’t wait to use my annual pass at Galaxy’s Edge once it’s open again!  So glad I got to ride Rise Of The Resistance at least once in the before era!  : {{USERNAME}}  #Nerdpins #Pingame  @ Star Wars Galaxies… {{URL}},2020-04-05,2,pop_culture,1246889357467734017
"Friendly #PSA For those of you  ahem cough  {@Bubba Wallace@} {@Bobby Labonte@}  cough  and others going after {@Clint Bowyer@} with pitchforks and torches, please march six feet apart. #StayHealthy #LoveThisLife",2020-04-05,3,daily_life,1246889446038859776
"Listen, {{USERNAME}} ...it’s getting hard to stay home with NOTHING on TV.   Tell the #MLB that they can play games. NO SPECTATORS. Pitchers can’t lick fingers and no spitting in the dugout! 6 feet apart. The only contact is with a glove! It’s safer than the grocery store!",2020-04-05,4,sports_&_gaming,1246915461155037186
"Check out what I just added to my closet on Poshmark: Alice in Wonderland, Alien, and Star Wars Pins. {{URL}} via {@Poshmark@} #shopmycloset",2020-04-05,2,pop_culture,1246915880715313152
Lullaby (Juice Wrld Type Beat) by ReidGoCrazy {@BeatStars@} {{URL}} #NowPlaying #NP {@SoaR@},2020-04-05,2,pop_culture,1246916390608670722
The last session of conference is like the last Harry Potter movie. It’s really good but you can’t help but fall asleep after a day long marathon of watching.    I’m up and ready for temple announcements though  {{USERNAME}} #GeneralConference,2020-04-05,2,pop_culture,1246916874987655169
"The many inspiring components of this April 2020 general conference — and the sacred week that we now begin — can be summarized by two divinely decreed words,  Hear Him.  {@Russell M Nelson@} #GeneralConference",2020-04-05,1,business_&_entrepreneurs,1246917267444490240
"#nowplaying The Best Of 2019 The Mixtape (Mixed By FlakesTheMixtapeMogul) (Extended Mix by FlakesTheMixtapeMogul feat: Afro B, Burna Boy, Taylor Swift, Katy Perry, Halsey, Khalid, Maroon 5, Chris Brown, Sam Smith & more via the {@Audiomack@} app {{URL}} {{USERNAME}} ",2020-04-05,2,pop_culture,1246920060624687106
"#nowplaying The Best Of 2019 The Mixtape (Mixed By FlakesTheMixtapeMogul) (Extended Mix by FlakesTheMixtapeMogul feat: Blueface, Tyga, Chris Brown, Drake, Post Malone, Tory Lanez, Wiley, Lil Baby, DaBaby, City Girls & m via the {@Audiomack@} app {{URL}} {{USERNAME}} ",2020-04-05,2,pop_culture,1246920086797115403
"I don’t usually feel angry and I think today is the angriest I’ve ever felt and you know why? Because of billboard being unfair to 5sos yet being fair to other artists like Harry Styles when similar situations happen, this is sabotage #BillboardIncludeThe10k {@billboard@} ",2020-04-05,2,pop_culture,1246948192094171137
Finally got a chance to watch the {{USERNAME}} Presents: Our Country .... in place of the {@ACM Awards@} the artists performed from their homes. Absolutely amazing performances.  What a great way to share the music. I hope this continues in some fashion in the future #ACMOurCountry,2020-04-12,2,pop_culture,1249148208187654144
Virtual Easter Dinner w’ matsta007 from {{USERNAME}} starting w’ fabulous {{USERNAME}} Folies de la Marquetterie matched to Duck liver parfait orange sparkling jelly cornichons & sourdough #delicious… {{URL}},2020-04-12,5,science_&_technology,1249148541357998081
#nowplaying SOBER REFLECTIONS ( DEDICATED TO MY LORD JESUS CHRIST  ) by NOBLE via {@Audiomack@} {{URL}},2020-04-12,2,pop_culture,1249174870845521920
"Tribals have lived in our country for ages, they are hardworking, honest, loving,Caring,Ecofrndly,know humanity   #ग्रेट_मीणा_ट्राइब्स is fabls Tribe.  They are superb human. {@Hansraj Meena@} ",2020-04-12,0,arts_&_culture,1249240421848551424
Sir Pls Guide what we Should do after #Corona_Outbreak is {{URL}} we can save our country from financial crisis. Beginier Entrepreneur Like me want advice {@Subramanian Swamy@} .,2020-04-12,1,business_&_entrepreneurs,1249270897359433736
May God deliver our country from the #COVID__19 evil   #DeliverUsFromEvil {{USERNAME}} #TheWorshipHouseOnline,2020-04-12,0,arts_&_culture,1249272269882429440
" {{USERNAME}} we wish you happy Celebration of Christ s Resurrection which reminds us of our redemption through Jesus Christ, the Son of God. #Happy(COCR.)  ®C.E.O. HYBRIDS FARM PLC. {{URL}} ",2020-04-12,3,daily_life,1249298777967640577
#HolyWeek2020 #EasterSunday We come to #Easter story end. Youth Worker Kwaku reflects on this great day w Luke 24. #Jesus returns from the dead. LIFE WORDS encourage young people (& all) to read the Bible daily #JESUSIsRisen {{USERNAME}} #HappyEaster2020 {{URL}},2020-04-12,3,daily_life,1249305778047070210
May the resurrection of Jesus Christ bring life and restoration to everything that is dead in your life in Jesus name. Have a great Easter celebration. Cc silverliningconcepts_ushers {{USERNAME}} #heisrisen… {{URL}},2020-04-12,3,daily_life,1249334396437639177
"Stormy Faye The Christian Runaway  Answer your calling.    Before GOD ever made a woman, He gave Adam a calling.   –  Dr. Tony Evans   #QITD #TonyEvans drtonyevans   #FaithForTheJourney {{USERNAME}} {{URL}} {{URL}} ",2020-04-12,3,daily_life,1249364054998728711
Hope everyone is having a wonderful #EasterSunday despite these challenging times.  Thank you to all our amazing key workers including our brilliant {{USERNAME}} #NHS staff working so incredibly hard and helping to save lives.   Take care and stay safe.,2020-04-12,3,daily_life,1249366355897454598
Did Jesus Christ Really Rise From the Dead? {{URL}} #Faith via {{USERNAME}},2020-04-12,0,arts_&_culture,1249395175954120704
"#Sugar #skull #clipart, svg, png for sublimation, day of the dead, dia de los muertos, Cricut projects,sugar skull mask, printable {{URL}} via {@Etsy@} ",2020-04-12,0,arts_&_culture,1249423358183301121
Shoutout to {{USERNAME}} in Headhouse Square {{USERNAME}} for offering Easter Dinner via delivery #OpenInPHL Very excited!!! Thank you  and #HappyEaster,2020-04-12,3,daily_life,1249423662647611392
repost via {{USERNAME}} from {{USERNAME}} Jesus died to rescue us from our sins and reconcile us with God. He rose from the grave and is alive!⁣ ⁣ #ourdailybread #resurrectionsunday #resurrection #greifoverturned… {{URL}},2020-04-12,0,arts_&_culture,1249454330958274560
"Easter Dinner #quarantine style.  Nice little spread from {{USERNAME}} #mastroscityhall @ Scottsdale, Arizona {{URL}} ",2020-04-12,3,daily_life,1249455990652563456
"Wake up to everyone eating Easter dinner, while me and {{USERNAME}} are making muffins for breakfast #nightshiftlife",2020-04-12,3,daily_life,1249456110467190784
"A sweet Easter Sunday afternoon. It’s dinner here in Winnipeg. Housemates cooked Easter dinner all afternoon while I got to listen to records. Lucky me. Much love to you all. Have a lovely sleep, Brits. Thank you {@Tim Burgess@} , {@Pulp@} {{USERNAME}} #timstwitterlisteningparty",2020-04-12,3,daily_life,1249456563502215168
I made sourdough bread! {{USERNAME}} supervised. Also had a little Easter dinner. #baking #easter {{URL}},2020-04-12,3,daily_life,1249457061517295616
#happyeaster a very different easter dinner #primeribsteaks #justthe2ofus❤  #missingfamily  #missing {{USERNAME}} ( Anthony) john.w.76 jesslynnireland and of course my darling #grandson  plus missed being with… {{URL}},2020-04-12,3,daily_life,1249483872745787393
Easter dinner at fitmeals4ulv .. had a great time with our friends ! {{USERNAME}} {{USERNAME}} #easterdinner #fitmeals4ulv #ribs #goodtimes {{URL}},2020-04-12,3,daily_life,1249485578325893121
I ve been laying in bed doing nothing for years but several months ago I saw {@Ricky Gervais@} talking about his {@Netflix@} series #AfterLife and I watched it and enjoyed it but now I ve been waiting months for #AfterLife2. The living have a responsibility to keep the dead entertained.,2020-04-13,2,pop_culture,1249725522067800064
"LONG TIME NO SCREAM! #DEADAIR Writer/Co-Producer Chris La Vigna ( {{USERNAME}} ) has a new internet radio show on {{USERNAME}} , TERMINAL TRANSMISSION! listen to the first episode and you ll hear the full cut of the DEAD AIR theme song from DangerHole! {{URL}} ",2020-04-14,2,pop_culture,1250172062343323649
"A friend put me onto this, 50 Years of Horizon on {@BBC iPlayer@} . The first ever made, ‘The World of Buckminster Fuller’, is absolutely fascinating, both for the man himself & as a study in how documentary programmes were made in 1964 #horizon #eveningsin {{URL}} ",2020-04-15,2,pop_culture,1250508041948213249
started {@Netflix@} ’s #blackAFnetflix which is basically just the {@kenya barris@} show and the worst part about the Kenya Barris show is his acting Jesus Christ all these years producing TV and film and you think he woulda had the sense to cast a better actor to play himself #skip,2020-04-18,2,pop_culture,1251416960979464193
"#Who_Is_Real_SadGuru The full saint describes the worship of three times. Worshiping the full God in the morning, in the afternoon,the hospitality of the gods of the world and the evening aarti tells separately that he is a benevolent  saint Rampal Ji Maharaj {{USERNAME}} ",2020-04-19,0,arts_&_culture,1251721955687858176
Salute to #EssentialWorkers #CoronaFighters   Salute To Bankers !  Join Our Movement #BankersFightCorona {{USERNAME}} {@DFS@} {@Ministry of Finance@},2020-04-19,1,business_&_entrepreneurs,1251749824879353863
"Celine Dion, Andrea Bocelli, Lady Gaga, Lang Lang, John Legend perform  ... {{URL}} via {@YouTube@} mooi #kippevel",2020-04-19,2,pop_culture,1251809371396464640
"“While the Bank made important commitments to ensure its financing does not actively support discrimination, rigorous monitoring will be required to ensure that pregnant schoolgirls’ fundamental right to equal access to education  “- {@Maria Sarungi Tsehai@} #ArudiShule #ElimuBilaUbaguzi",2020-04-19,1,business_&_entrepreneurs,1251812460744585216
I love that Sam Smith and John Legend’s rendition of Stand By me ‍♂️‍♂️❤️ #TogetherAtHome {@Global Citizen@},2020-04-19,2,pop_culture,1251838615031668736
"Contest! Your chance to win #trx & 100 engraved #ledger Nano X!  You can now manage & earn Tron on Ledger Live. To celebrate, join our contest to be one of the 100 winners. Don t pass this up: {{URL}} {{USERNAME}} airdrop 500000 VYA 50",2020-04-19,1,business_&_entrepreneurs,1251871470478938117
{{USERNAME}} I will put on the full armor of God for my marriage. #HusbandAfterGod,2020-04-19,3,daily_life,1251873109851996161
"Piano Instrumental Karaoke of  COFFEE  by {@KELENDRIA ROWLAND@} ... watch the full video on my YT Channel, link in bio! - - - - #kellyrowland #coffee #piano #karaoke #instrumental #strumentale #lyrics #testo… {{URL}} ",2020-04-19,2,pop_culture,1251901526194425857
Move {@Timmy Hill@} to second with a big move past {@William Byron@} on the inside!  #eNASCAR | #ProInvitationalSeries,2020-04-19,4,sports_&_gaming,1251930533904494593
Our CEO Geoff Freeman spoke with {@The Associated Press@} on the #CPG environment as companies ramp up efforts to make products Americans need to stay home and flatten the curve. Read the full Q&A here. {@Anne D Innocenzio@} {{URL}},2020-04-19,1,business_&_entrepreneurs,1251961060921413634
Why didn’t The Rolling Stones ask {@Owain Wyn Evans@} to do the drumming if Charlie Watts didn’t have a drum kit for #TogetherAtHome ?,2020-04-19,2,pop_culture,1251988997443813376
POP or DROP #KellyClarkson  is back with new music! You can listen to the full song and let us know know if this song should POP on Z or if we should DROP it?  Listen then tweet us with POP or DROP!  - {{USERNAME}} {{URL}},2020-04-19,2,pop_culture,1251989214247280641
⚡️ “The Three Paths to Welcoming the Lord Jesus’ Return” You are welcome to join our whatsapp group for discussion. {{URL}} {{URL}} #GodsWord #truth #WorshipGod #DailyDevotional {{USERNAME}} {{USERNAME}} {{USERNAME}} {{URL}},2020-04-19,3,daily_life,1251991034411847681
Did you miss {{USERNAME}} on #cnbc Squawk Box? Click here for the full length interview! ( {{URL}} ),2020-04-19,2,pop_culture,1252020426584317953
Everyone I know has their stimulus money but me. They all dutifully pay too much in every year so the IRS can hold their money for them. It seems that people that don’t overpay are getting the shaft because all we get is #PaymentStatusNotAvailable FU {@IRSnews@},2020-04-20,1,business_&_entrepreneurs,1252200147049746433
"DJ Khaled - Higher ft. Nipsey Hussle, John Legend {{URL}} via {{USERNAME}} #blacktwitter #afrotech #blackbusiness #blackintech #blackisbeautiful #BlackFamily #BlackConnections #recycleblackmoney",2020-04-21,2,pop_culture,1252463124734672896
#KaporPortolio company {@Thrive Market@} announced that their CEO will be donating his salary for the remainder of 2020 to the Thrive Market COVID-19 Relief Fund—to ensure that every deserving family who applies for a grant can become a recipient #KaporCapital {{URL}},2020-04-21,1,business_&_entrepreneurs,1252684278900678658
"At 12pm, hear from Dr. Myra Rutland {{USERNAME}} , a NCC board-certified Family Nurse Practitioner, will discuss the topic  Why HIV is no longer a death sentence.  Watch the full video and add comments via Facebook: Urban League of Philadelphia #health #equity #disparities",2020-04-22,5,science_&_technology,1252989602819956736
"Red Hot {@Red Hot ChiliPeppers@} , Patti Smith and more are set to participate in the #PathwayToParis Earth Day livestream concert. See the full lineup below! {{URL}} ",2020-04-23,2,pop_culture,1253411333900386304
Silicon Controlled Rectifier (SCR) schematic diagram and symbolic representation...  You can join our family  {{USERNAME}} 1️⃣ Share with your friends. 2️⃣Join our #LearnEEE family  {{USERNAME}} 3️⃣Visit our… {{URL}},2020-04-24,5,science_&_technology,1253502030167015426
Random Access Memory (RAM)   You can join our family  {{USERNAME}} 1️⃣ Share with your friends. 2️⃣Join our #LearnEEE family  {{USERNAME}} 3️⃣Visit our Website {{URL}} 4️⃣Visit our Youtube channel… {{URL}},2020-04-25,5,science_&_technology,1254014458621460482
"R1-3 easy A+ {@Dallas Cowboys@} . But, as a longhorn, can we draft someone from another school for the remainder of the draft? Thanks and #Hook’em",2020-04-25,4,sports_&_gaming,1254044918248595456
Listening to the full {@Metallica@} Slane Castle gig from last year while bbq n and having a few beers. What a gig! What memories! #MetallicaFamily,2020-04-25,2,pop_culture,1254104787395784706
Congrats to {{USERNAME}} for signing with the {@Miami Dolphins@} Your Hard work and Great attitude will pay off for you! So excited for you and your family! #mck #chicago #NFL,2020-04-26,4,sports_&_gaming,1254227296380166146
I love these zoom sessions with my family! {{USERNAME}} #drinkanddrown,2020-04-26,3,daily_life,1254257906947678208
Ranking The Family Feud Hosts {{URL}} via {@YouTube@} {@ABC@} #saturdaynight,2020-04-26,2,pop_culture,1254258611238338560
"Family Puts Up  Jurisdiction Of The Ministry Of Silly Walks  Sign In Front Of Their House, Films 30 Silly Walks By Passersby #sillywalks {@John Cleese@} {{URL}} ",2020-04-26,3,daily_life,1254315781732601856
"Sir,we belong to Gwalior,father is Defence Personnel posted in Mumbai, mother and younger brother are stuck in Delhi during lockdown,mailed DCP Delhi,didnt hear back, looking for an e-pass so that family could return back home #URlasthopetoreturn {@Jyotiraditya M Scindia@} ",2020-04-26,3,daily_life,1254318063006085121
"The  underwater  #peckingorder games, on {@Crossy Road@} is still mightily unfair. Unlike the ground games, with train crossing signals giving you SOME warning,  in the wet games it really just is luck, if you get anywhere. #crossyroad",2020-04-26,4,sports_&_gaming,1254318466984669184
"#PastorKumuyiSaid    Everything God has ordained for your family would be realised. Prosperity, love and goodness. {@Deeper Life Bible Church@} {@Pastor William F Kumuyi@} ",2020-04-26,3,daily_life,1254348414634078208
"Tune in now for {{USERNAME}}  s LIVE Legends Family Fitness Show   Help support families & children when they need it most, and drive research into non-smoking lung cancers  Donate here ➡️ {{URL}} #RSF26challenge #twopointsixchallenge",2020-04-26,2,pop_culture,1254349248700743685
"Kindly let us leave and work in other countries, because we desire to help our FAMILY.  We know there is a lack of nurses here in Philippines. Hire those unemployed nurses and let those with employers go #POEAfollowIATF Please help us Sir {@Teddy Locsin Jr@} {{URL}} ",2020-04-26,3,daily_life,1254378584791150593
#SanghKiBaat act without fear and anger.  It s for all 130 crore Indians who are part of our family: Mohanji {@RSS@},2020-04-26,3,daily_life,1254378842673864709
The latest The Family Adventure Project! {{URL}} Thanks to {{USERNAME}} #travel #mortgage,2020-04-26,3,daily_life,1254378914601975809
"Opposites attract but trying to push two positives or two negative ends together—or in your case, two mind readers—doesn t work. Pain is a warning, a way to protect yourself… A #bookbubble {{USERNAME}} {{URL}} #ya #teens #amreading",2020-04-26,0,arts_&_culture,1254439255486545920
Check out American Trivia Family Edition Board Game #OUTSET {{URL}} via {{USERNAME}},2020-04-26,4,sports_&_gaming,1254468529786511360
"#ldc2018joining  Honorable @ ashokgehlot51 ji 11000 youth, their parents, their family relatives are all waiting for your order when they will get the appointment? You understand the pain of unemployed also as a sensitive Chief Minister. {@Ashok Gehlot@} {@Sachin Pilot@} {@CMO Rajasthan@} ",2020-04-26,3,daily_life,1254469161981362176
"Super bummed that we didn’t get to play at the {@OKCMemorialMarathon@} Kid’s Marathon starting line again this morning, thanks a lot #COVID19  Guess we’ll just have to plan on seeing all the awesome family runners on the rescheduled date in October!  #RunForrestRun #FamilyFunkSuperDuo",2020-04-26,2,pop_culture,1254469265241116675
The reporters at the {{USERNAME}} have done a beautiful job covering how people of faith in Dubuque have been observing their holidays in the time of COVID. This look into the Kassas family as they broke their fast was stunning: {{URL}} #ProudSubscriber,2020-04-26,3,daily_life,1254469743983177729
"Everything that is done in this world is done by hope. Martin Luther {{USERNAME}} actionhopeministries family is Hopeful, we shall all Over come this together. Stay Strong stay safe stay blessed.  #keepadistance… {{URL}} ",2020-04-26,3,daily_life,1254498895620501504
"I ve entered the Thomas J. Henry Family Pizza + Game Night Giveaway, courtesy of {{USERNAME}} ! #tjhgivesback {{URL}} ",2020-04-26,3,daily_life,1254499984596238337
"I had to go pick up dog food from {@Tractor Supply@} today. I m so glad to see #Tennesseans taking #COVID19 seriously: browsing w/ their entire family, no masks in sight, not staying away from each other. The entire time I was there, I was the only person utilizing curbside pickup ",2020-04-26,3,daily_life,1254500360569454592
Enter To #Win 3 {{USERNAME}} Books For the Family #Giveaway ~ CAN 05/22 {{USERNAME}} {{URL}},2020-04-26,3,daily_life,1254529094437371904
"Parents are canceling well-child visits. Mass. family physician Kristina Gracey, MD, is offering house calls when possible to maintain vaccine schedules and provide preventive care during #Covid19.  #positiveprofessionalism #familymedicine {{USERNAME}} {@AAFP@} {{URL}} ",2020-04-26,3,daily_life,1254530444877598721
Sly and the Family Stone - Just Like a Baby {{URL}} via {@YouTube@} #Classic,2020-04-26,2,pop_culture,1254559608926019586
"Sometimes #FeelReal is a little #Surreal, and that s ok. Family Puts Up  Jurisdiction Of The Ministry Of Silly Walks  Sign In Front Of Their House, Films 30 Silly Walks By Passersby {{URL}} via {@Bored Panda@} ",2020-04-26,3,daily_life,1254559751616245760
Planning Your First Family Vacation [Infographic] - Wellington World Travels {{URL}} via {{USERNAME}} #travel,2020-04-26,3,daily_life,1254560805435015170
"*Fixes headline  Man merely being detained by a FAMILY MEMBER, is QUICKLY RELEASED, UNHARMED, for violating the law and encroaching on a beach in San Diego.   Did this happen to FBA in Florida?  #FirstThem {{URL}} {@Tariq Nasheed@} ",2020-04-26,3,daily_life,1254560840214142979
CRAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAP  HE S GONNA SELF DESTRUCT!!!!!!!!!!!!!!!!!!!!!!!!!!!  .....  NOW THE ENDING MAKES SENSE!!!!! THAT WAS THE DEVIL TALKING TO ASTA!!! ....the uestion is.....  what was he Telling him?  #Toonami #BlackClover {{USERNAME}} {{USERNAME}},2020-05-03,2,pop_culture,1256825040902946816
The latest Gwadar Oil and Gas! {{URL}} Thanks to {{USERNAME}} #gwadar #hollywood,2020-05-03,5,science_&_technology,1256852394979348481
NSG - Ourself [Music Video] | GRM Daily {{URL}} via {@YouTube@} #,2020-05-03,2,pop_culture,1256853745943576577
NEW DAY NEW WORLD #thespoons music video for positive mental health during COVID to #CoreyHartNow  (Corey rocked!) #janesiberry #ImagesInVogue #aFlockSeagulls #PeetandReet #yourtvniagara {@Richard Crouse@} These folks rocked it! Watch video: {{URL}},2020-05-03,2,pop_culture,1256882652381974530
{{URL}} I came across this on youtube and since then it has stuck in.  Please tell me who has sung this version? {@Gillette India@} {@Gillette@} #ShavingStereotypes,2020-05-03,2,pop_culture,1256883636751736834
"SO UNTIL THE END OF THE PROMOTION, LIM JAEBEOM AND BAMBAM STILL DIDNT GET THE ENDING FAIRY THEY DESERVE WHILE THEY ARE ALWAYS BE THE TOP TWO MOST VIEWED SOLO CAM AMONG THE OTHERS. THEY DONT DESERVE THIS. IM JUST SAYING. {@GOT7@} #GOT7 #JB #Jaebeom #제이비 #재범 #갓세븐 #KPOP",2020-05-03,2,pop_culture,1256913578990268417
"Friends, thank you so much for your love for my fundraiser for {@American Foundation for Suicide Prevention@} . Overwhelmed by the support you have shown by donating and sharing. If you would to help the link is below. Thank you all once again. I truly love you all.#ReleaseTheSnyderCut ❤️ {{URL}} ",2020-05-03,3,daily_life,1256914130142986242
#YourFavoriteTexasPromoter #BornPaidEnt️️️ NEW MUSIC VIDEO BY MY BROTHER bornpaidzeezy - #untold shot by {{USERNAME}}  #4E #hoodfame #OakCliffAmerica #BornPaidWorldWide #DallasWallStreet #ripfresh #bp5l… {{URL}},2020-05-03,2,pop_culture,1256944602575142912
#아스트로 #ASTRO #GATEWAY #Knock #널찾아가 #ASTRO_GATEWAY_OPEN {@ASTRO@} So the fact that I’m me and no one else is one of my greatest assets. Emotional hurt is the price a person has to pay in order to be independent.,2020-05-03,3,daily_life,1256976397555269632
Dear {@Dr Pepper@} {@The Coca Cola Co@} a friend of mine just said that she was told that #DrPepper is no longer being manufactured and that the stores are not sure when they ll have more. Please tell me it s not true. #news #infoneeded,2020-05-03,1,business_&_entrepreneurs,1257005062364119040
Pag-Ibig Fortune Cookie - MNL48 (Music Video) {{URL}} via #HappyEckaDay #OurHappinessEcka || {@MNL48@},2020-05-05,2,pop_culture,1257517456655966208
"Sister Loraine Marie Maguire, a mother provincial of the Little Sisters of the Poor:  We cannot hold the hands of the dying elderly while at the same time facilitating the ending of pre-born life. Our faith will not allow it.  #LetThemServe {@Fox News@} {{URL}} ",2020-05-06,3,daily_life,1257971315044159488
UFC 249 PPV starts in minutes!! Life is good!! {@UFC@} #ufc249,2020-05-10,4,sports_&_gaming,1259301446710779905
